country_code,country_name,year,month,risk_month,conflict_index_real,governance_stability_score,governance_fragility_risk,sanctions_risk,trade_restriction_risk,geo_risk_score_real
IRN,Iran,2016,8,2016-08-01,0.5002707902377782,0.03792042307687456,0.9620795769231254,0.92,0.88,0.7566282103258927
IRN,Iran,2016,9,2016-09-01,0.5354339145367143,0.03792042307687456,0.9620795769231254,0.92,0.88,0.7706934600454671
IRN,Iran,2016,10,2016-10-01,0.5459425386894865,0.03792042307687456,0.9620795769231254,0.92,0.88,0.774896909706576
IRN,Iran,2016,11,2016-11-01,0.44558113449600306,0.03792042307687456,0.9620795769231254,0.92,0.88,0.7347523480291827
IRN,Iran,2016,12,2016-12-01,0.4886782630152523,0.03792042307687456,0.9620795769231254,0.92,0.88,0.7519911994368823
IRN,Iran,2017,1,2017-01-01,0.4176912217536628,0.026426932550679502,0.9735730674493205,0.92,0.88,0.7264697555637953
IRN,Iran,2017,2,2017-02-01,0.49272556892933483,0.026426932550679502,0.9735730674493205,0.92,0.88,0.7564834944340642
IRN,Iran,2017,3,2017-03-01,0.46985368500462876,0.026426932550679502,0.9735730674493205,0.92,0.88,0.7473347408641817
IRN,Iran,2017,4,2017-04-01,0.515711514217783,0.026426932550679502,0.9735730674493205,0.92,0.88,0.7656778725494434
IRN,Iran,2017,5,2017-05-01,0.5063612778146456,0.026426932550679502,0.9735730674493205,0.92,0.88,0.7619377779881884
IRN,Iran,2017,6,2017-06-01,0.5661542343093496,0.026426932550679502,0.9735730674493205,0.92,0.88,0.7858549605860701
IRN,Iran,2017,7,2017-07-01,0.5405602460217164,0.026426932550679502,0.9735730674493205,0.92,0.88,0.7756173652710168
IRN,Iran,2017,8,2017-08-01,0.47072174386029353,0.026426932550679502,0.9735730674493205,0.92,0.88,0.7476819644064476
IRN,Iran,2017,9,2017-09-01,0.4772218029176317,0.026426932550679502,0.9735730674493205,0.92,0.88,0.7502819880293828
IRN,Iran,2017,10,2017-10-01,0.5515232720254443,0.026426932550679502,0.9735730674493205,0.92,0.88,0.7800025756725079
IRN,Iran,2017,11,2017-11-01,0.47822967566098307,0.026426932550679502,0.9735730674493205,0.92,0.88,0.7506851371267234
IRN,Iran,2017,12,2017-12-01,0.6143492132064114,0.026426932550679502,0.9735730674493205,0.92,0.88,0.8051329521448948
IRN,Iran,2018,1,2018-01-01,0.514322283391843,0.034646294743878196,0.9653537052561219,0.92,0.88,0.7630673396707678
IRN,Iran,2018,2,2018-02-01,0.5165095504074104,0.034646294743878196,0.9653537052561219,0.92,0.88,0.7639422464769947
IRN,Iran,2018,3,2018-03-01,0.5538070475085628,0.034646294743878196,0.9653537052561219,0.92,0.88,0.7788612453174556
IRN,Iran,2018,4,2018-04-01,0.5647138654116791,0.034646294743878196,0.9653537052561219,0.92,0.88,0.7832239724787021
IRN,Iran,2018,5,2018-05-01,0.579995418551301,0.034646294743878196,0.9653537052561219,0.92,0.88,0.7893365937345509
IRN,Iran,2018,6,2018-06-01,0.54814205431937,0.034646294743878196,0.9653537052561219,0.92,0.88,0.7765952480417785
IRN,Iran,2018,7,2018-07-01,0.5485024264743816,0.034646294743878196,0.9653537052561219,0.92,0.88,0.7767393969037831
IRN,Iran,2018,8,2018-08-01,0.5369609516581166,0.034646294743878196,0.9653537052561219,0.92,0.88,0.7721228069772772
IRN,Iran,2018,9,2018-09-01,0.5291198858314187,0.034646294743878196,0.9653537052561219,0.92,0.88,0.768986380646598
IRN,Iran,2018,10,2018-10-01,0.5361361717815951,0.034646294743878196,0.9653537052561219,0.92,0.88,0.7717928950266686
IRN,Iran,2018,11,2018-11-01,0.508329804013711,0.034646294743878196,0.9653537052561219,0.92,0.88,0.7606703479195149
IRN,Iran,2018,12,2018-12-01,0.5254992611104423,0.034646294743878196,0.9653537052561219,0.92,0.88,0.7675381307582074
IRN,Iran,2019,1,2019-01-01,0.4982057898625506,0.029976551456088373,0.9700234485439116,0.92,0.88,0.7577881780809982
IRN,Iran,2019,2,2019-02-01,0.5306096878699336,0.029976551456088373,0.9700234485439116,0.92,0.88,0.7707497372839514
IRN,Iran,2019,3,2019-03-01,0.4998077873526269,0.029976551456088373,0.9700234485439116,0.92,0.88,0.7584289770770287
IRN,Iran,2019,4,2019-04-01,0.4464926816337387,0.029976551456088373,0.9700234485439116,0.92,0.88,0.7371029347894734
IRN,Iran,2019,5,2019-05-01,0.5254986801461603,0.029976551456088373,0.9700234485439116,0.92,0.88,0.7687053341944421
IRN,Iran,2019,6,2019-06-01,0.5125556658320104,0.029976551456088373,0.9700234485439116,0.92,0.88,0.7635281284687822
IRN,Iran,2019,7,2019-07-01,0.49943744770018145,0.029976551456088373,0.9700234485439116,0.92,0.88,0.7582808412160505
IRN,Iran,2019,8,2019-08-01,0.4971849738767267,0.029976551456088373,0.9700234485439116,0.92,0.88,0.7573798516866687
IRN,Iran,2019,9,2019-09-01,0.47326774044417547,0.029976551456088373,0.9700234485439116,0.92,0.88,0.7478129583136481
IRN,Iran,2019,10,2019-10-01,0.4529769493432352,0.029976551456088373,0.9700234485439116,0.92,0.88,0.739696641873272
IRN,Iran,2019,11,2019-11-01,0.6720964957940765,0.029976551456088373,0.9700234485439116,0.92,0.88,0.8273444604536087
IRN,Iran,2019,12,2019-12-01,0.46162449893626256,0.029976551456088373,0.9700234485439116,0.92,0.88,0.743155661710483
IRN,Iran,2020,1,2020-01-01,0.5738368783987307,0.0342334597792882,0.9657665402207118,0.92,0.88,0.7869763864146703
IRN,Iran,2020,2,2020-02-01,0.4777293730703277,0.0342334597792882,0.9657665402207118,0.92,0.88,0.7485333842833091
IRN,Iran,2020,3,2020-03-01,0.48128345698108665,0.0342334597792882,0.9657665402207118,0.92,0.88,0.7499550178476126
IRN,Iran,2020,4,2020-04-01,0.4390993367727699,0.0342334597792882,0.9657665402207118,0.92,0.88,0.733081369764286
IRN,Iran,2020,5,2020-05-01,0.5501330719977072,0.0342334597792882,0.9657665402207118,0.92,0.88,0.7774948638542609
IRN,Iran,2020,6,2020-06-01,0.4971480632148513,0.0342334597792882,0.9657665402207118,0.92,0.88,0.7563008603411185
IRN,Iran,2020,7,2020-07-01,0.5333517429893498,0.0342334597792882,0.9657665402207118,0.92,0.88,0.770782332250918
IRN,Iran,2020,8,2020-08-01,0.5974252553749426,0.0342334597792882,0.9657665402207118,0.92,0.88,0.796411737205155
IRN,Iran,2020,9,2020-09-01,0.5560623369545993,0.0342334597792882,0.9657665402207118,0.92,0.88,0.7798665698370177
IRN,Iran,2020,10,2020-10-01,0.5652920152438192,0.0342334597792882,0.9657665402207118,0.92,0.88,0.7835584411527057
IRN,Iran,2020,11,2020-11-01,0.5408704349242821,0.0342334597792882,0.9657665402207118,0.92,0.88,0.7737898090248908
IRN,Iran,2020,12,2020-12-01,0.49291926323348845,0.0342334597792882,0.9657665402207118,0.92,0.88,0.7546093403485734
IRN,Iran,2021,1,2021-01-01,0.5276315373064201,0.033673551086196324,0.9663264489138037,0.92,0.88,0.768634227151019
IRN,Iran,2021,2,2021-02-01,0.5623213168967306,0.033673551086196324,0.9663264489138037,0.92,0.88,0.7825101389871432
IRN,Iran,2021,3,2021-03-01,0.5101205545005164,0.033673551086196324,0.9663264489138037,0.92,0.88,0.7616298340286576
IRN,Iran,2021,4,2021-04-01,0.5635420943260805,0.033673551086196324,0.9663264489138037,0.92,0.88,0.7829984499588831
IRN,Iran,2021,5,2021-05-01,0.6203472678101748,0.033673551086196324,0.9663264489138037,0.92,0.88,0.8057205193525209
IRN,Iran,2021,6,2021-06-01,0.5333697932327877,0.033673551086196324,0.9663264489138037,0.92,0.88,0.770929529521566
IRN,Iran,2021,7,2021-07-01,0.6089907722062656,0.033673551086196324,0.9663264489138037,0.92,0.88,0.8011779211109572
IRN,Iran,2021,8,2021-08-01,0.4991506691568542,0.033673551086196324,0.9663264489138037,0.92,0.88,0.7572418798911926
IRN,Iran,2021,9,2021-09-01,0.5648017270522192,0.033673551086196324,0.9663264489138037,0.92,0.88,0.7835023030493387
IRN,Iran,2021,10,2021-10-01,0.5636117424982081,0.033673551086196324,0.9663264489138037,0.92,0.88,0.7830263092277342
IRN,Iran,2021,11,2021-11-01,0.5620477118310302,0.033673551086196324,0.9663264489138037,0.92,0.88,0.782400696960863
IRN,Iran,2021,12,2021-12-01,0.6042868307855708,0.033673551086196324,0.9663264489138037,0.92,0.88,0.7992963445426793
IRN,Iran,2022,1,2022-01-01,0.6267051847604903,0.03775808419480382,0.9622419158051961,0.92,0.88,0.8072425528554952
IRN,Iran,2022,2,2022-02-01,0.5658659940218416,0.03775808419480382,0.9622419158051961,0.92,0.88,0.7829068765600358
IRN,Iran,2022,3,2022-03-01,0.4981148096571404,0.03775808419480382,0.9622419158051961,0.92,0.88,0.7558064028141552
IRN,Iran,2022,4,2022-04-01,0.5610795391846417,0.03775808419480382,0.9622419158051961,0.92,0.88,0.7809922946251557
IRN,Iran,2022,5,2022-05-01,0.5401938266876818,0.03775808419480382,0.9622419158051961,0.92,0.88,0.7726380096263719
IRN,Iran,2022,6,2022-06-01,0.5609230855819284,0.03775808419480382,0.9622419158051961,0.92,0.88,0.7809297131840705
IRN,Iran,2022,7,2022-07-01,0.5525763974233234,0.03775808419480382,0.9622419158051961,0.92,0.88,0.7775910379206284
IRN,Iran,2022,8,2022-08-01,0.4811848245972344,0.03775808419480382,0.9622419158051961,0.92,0.88,0.7490344087901929
IRN,Iran,2022,9,2022-09-01,0.6651670279064763,0.03775808419480382,0.9622419158051961,0.92,0.88,0.8226272901138896
IRN,Iran,2022,10,2022-10-01,0.7048028949581244,0.03775808419480382,0.9622419158051961,0.92,0.88,0.8384816369345489
IRN,Iran,2022,11,2022-11-01,0.6658850333604827,0.03775808419480382,0.9622419158051961,0.92,0.88,0.8229144922954922
IRN,Iran,2022,12,2022-12-01,0.5901338895413566,0.03775808419480382,0.9622419158051961,0.92,0.88,0.7926140347678418
IRN,Iran,2023,1,2023-01-01,0.5293431774554714,0.033664311385968426,0.9663356886140315,0.92,0.88,0.7693211931356965
IRN,Iran,2023,2,2023-02-01,0.5196863708098496,0.033664311385968426,0.9663356886140315,0.92,0.88,0.7654584704774477
IRN,Iran,2023,3,2023-03-01,0.5692910093603594,0.033664311385968426,0.9663356886140315,0.92,0.88,0.7853003258976516
IRN,Iran,2023,4,2023-04-01,0.5564644349448287,0.033664311385968426,0.9663356886140315,0.92,0.88,0.7801696961314394
IRN,Iran,2023,5,2023-05-01,0.5555620368908051,0.033664311385968426,0.9663356886140315,0.92,0.88,0.77980873690983
IRN,Iran,2023,6,2023-06-01,0.54183888202159,0.033664311385968426,0.9663356886140315,0.92,0.88,0.7743194749621439
IRN,Iran,2023,7,2023-07-01,0.5574034676899227,0.033664311385968426,0.9663356886140315,0.92,0.88,0.780545309229477
IRN,Iran,2023,8,2023-08-01,0.5488162873530955,0.033664311385968426,0.9663356886140315,0.92,0.88,0.7771104370947461
IRN,Iran,2023,9,2023-09-01,0.5630217489071242,0.033664311385968426,0.9663356886140315,0.92,0.88,0.7827926217163577
IRN,Iran,2023,10,2023-10-01,0.5950930148873674,0.033664311385968426,0.9663356886140315,0.92,0.88,0.7956211281084549
IRN,Iran,2023,11,2023-11-01,0.5920965787188518,0.033664311385968426,0.9663356886140315,0.92,0.88,0.7944225536410486
IRN,Iran,2023,12,2023-12-01,0.6484757274698115,0.033664311385968426,0.9663356886140315,0.92,0.88,0.8169742131414326
IRN,Iran,2024,1,2024-01-01,0.5923964634447696,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7945874852133146
IRN,Iran,2024,2,2024-02-01,0.5314675369597051,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7702159146192888
IRN,Iran,2024,3,2024-03-01,0.616998018102068,0.033484400658373055,0.9665155993416269,0.92,0.88,0.804428107076234
IRN,Iran,2024,4,2024-04-01,0.5818528017201661,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7903700205234732
IRN,Iran,2024,5,2024-05-01,0.4794973544015315,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7494278415960194
IRN,Iran,2024,6,2024-06-01,0.48499801702695866,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7516281066461903
IRN,Iran,2024,7,2024-07-01,0.5230170676659026,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7668357269017678
IRN,Iran,2024,8,2024-08-01,0.5244101646598713,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7673929656993553
IRN,Iran,2024,9,2024-09-01,0.5887726337003035,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7931379533155282
IRN,Iran,2024,10,2024-10-01,0.5827093338077173,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7907126333584937
IRN,Iran,2024,11,2024-11-01,0.607792938209335,0.033484400658373055,0.9665155993416269,0.92,0.88,0.8007460751191408
IRN,Iran,2024,12,2024-12-01,0.5122328640653886,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7625220454615622
IRN,Iran,2025,1,2025-01-01,0.5273726605255368,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7685779640456215
IRN,Iran,2025,2,2025-02-01,0.495339598214548,0.033484400658373055,0.9665155993416269,0.92,0.88,0.755764739121226
IRN,Iran,2025,3,2025-03-01,0.555197904713805,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7797080617209288
IRN,Iran,2025,4,2025-04-01,0.5439714238648099,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7752174693813307
IRN,Iran,2025,5,2025-05-01,0.5503305818083267,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7777611325587375
IRN,Iran,2025,6,2025-06-01,0.7741702065727829,0.033484400658373055,0.9665155993416269,0.92,0.88,0.8672969824645199
IRN,Iran,2025,7,2025-07-01,0.568579344788057,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7850606377506296
IRN,Iran,2025,8,2025-08-01,0.5864963753817437,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7922274499881042
IRN,Iran,2025,9,2025-09-01,0.5543265298338614,0.033484400658373055,0.9665155993416269,0.92,0.88,0.7793595117689514
IRN,Iran,2025,10,2025-10-01,0.5646087860354281,0.033484400658373055,0.9665155993416269,0.92,0.88,0.783472414249578
IRN,Iran,2025,11,2025-11-01,0.5776884351074756,0.033484400658373055,0.9665155993416269,0.92,0.88,0.788704273878397
IRN,Iran,2025,12,2025-12-01,0.6075828557427835,0.033484400658373055,0.9665155993416269,0.92,0.88,0.8006620421325201
IRN,Iran,2026,1,2026-01-01,0.8634825209623584,0.033484400658373055,0.9665155993416269,0.92,0.88,0.9030219082203502
IRN,Iran,2026,2,2026-02-01,0.7613012308061969,0.033484400658373055,0.9665155993416269,0.92,0.88,0.8621493921578856
IRN,Iran,2026,3,2026-03-01,0.8644896664852971,0.033484400658373055,0.9665155993416269,0.92,0.88,0.9034247664295256
IRN,Iran,2026,4,2026-04-01,0.7476011527953169,0.033484400658373055,0.9665155993416269,0.92,0.88,0.8566693609535335
PSE,Palestine,2015,12,2015-12-01,0.11086195140545116,0.05014635763629965,0.9498536423637004,0.6,0.55,0.4843081911531056
PSE,Palestine,2016,1,2016-01-01,0.5345732318016195,0.02671942439910624,0.9732805756008938,0.6,0.55,0.6596494366208713
PSE,Palestine,2016,2,2016-02-01,0.5124656559175642,0.02671942439910624,0.9732805756008938,0.6,0.55,0.6508064062672492
PSE,Palestine,2016,3,2016-03-01,0.4720422081307036,0.02671942439910624,0.9732805756008938,0.6,0.55,0.6346370271525049
PSE,Palestine,2016,4,2016-04-01,0.4678151463359384,0.02671942439910624,0.9732805756008938,0.6,0.55,0.6329462024345989
PSE,Palestine,2016,5,2016-05-01,0.41867398032586917,0.02671942439910624,0.9732805756008938,0.6,0.55,0.6132897360305711
PSE,Palestine,2016,6,2016-06-01,0.47001326570935886,0.02671942439910624,0.9732805756008938,0.6,0.55,0.6338254501839671
PSE,Palestine,2016,7,2016-07-01,0.43070144709886216,0.02671942439910624,0.9732805756008938,0.6,0.55,0.6181007227397683
PSE,Palestine,2016,8,2016-08-01,0.4214496245355391,0.02671942439910624,0.9732805756008938,0.6,0.55,0.6143999937144391
PSE,Palestine,2016,9,2016-09-01,0.4735268475900908,0.02671942439910624,0.9732805756008938,0.6,0.55,0.6352308829362598
PSE,Palestine,2016,10,2016-10-01,0.4999671719860404,0.02671942439910624,0.9732805756008938,0.6,0.55,0.6458070126946396
PSE,Palestine,2016,11,2016-11-01,0.4007777783277924,0.02671942439910624,0.9732805756008938,0.6,0.55,0.6061312552313405
PSE,Palestine,2016,12,2016-12-01,0.42407453988487864,0.02671942439910624,0.9732805756008938,0.6,0.55,0.6154499598541749
PSE,Palestine,2017,1,2017-01-01,0.4693043088622828,0.026252832375143472,0.9737471676248566,0.6,0.55,0.6336585154511273
PSE,Palestine,2017,2,2017-02-01,0.45573342760163044,0.026252832375143472,0.9737471676248566,0.6,0.55,0.6282301629468663
PSE,Palestine,2017,3,2017-03-01,0.46193848380337277,0.026252832375143472,0.9737471676248566,0.6,0.55,0.6307121854275632
PSE,Palestine,2017,4,2017-04-01,0.4772688941765003,0.026252832375143472,0.9737471676248566,0.6,0.55,0.6368443495768144
PSE,Palestine,2017,5,2017-05-01,0.4883976234490749,0.026252832375143472,0.9737471676248566,0.6,0.55,0.6412958412858442
PSE,Palestine,2017,6,2017-06-01,0.4608503361376968,0.026252832375143472,0.9737471676248566,0.6,0.55,0.6302769263612928
PSE,Palestine,2017,7,2017-07-01,0.5347741080308298,0.026252832375143472,0.9737471676248566,0.6,0.55,0.6598464351185461
PSE,Palestine,2017,8,2017-08-01,0.4155360788727149,0.026252832375143472,0.9737471676248566,0.6,0.55,0.6121512234553002
PSE,Palestine,2017,9,2017-09-01,0.44434615794516963,0.026252832375143472,0.9737471676248566,0.6,0.55,0.623675255084282
PSE,Palestine,2017,10,2017-10-01,0.44639583895832957,0.026252832375143472,0.9737471676248566,0.6,0.55,0.624495127489546
PSE,Palestine,2017,11,2017-11-01,0.36492637919590065,0.026252832375143472,0.9737471676248566,0.6,0.55,0.5919073435845744
PSE,Palestine,2017,12,2017-12-01,0.5782335325900629,0.026252832375143472,0.9737471676248566,0.6,0.55,0.6772302049422394
PSE,Palestine,2018,1,2018-01-01,0.5774208587323829,0.029236438942729998,0.97076356105727,0.6,0.55,0.6761592337572707
PSE,Palestine,2018,2,2018-02-01,0.5770026405295698,0.029236438942729998,0.97076356105727,0.6,0.55,0.6759919464761455
PSE,Palestine,2018,3,2018-03-01,0.6235454464892594,0.029236438942729998,0.97076356105727,0.6,0.55,0.6946090688600213
PSE,Palestine,2018,4,2018-04-01,0.6006712134563692,0.029236438942729998,0.97076356105727,0.6,0.55,0.6854593756468652
PSE,Palestine,2018,5,2018-05-01,0.6542862069880486,0.029236438942729998,0.97076356105727,0.6,0.55,0.706905373059537
PSE,Palestine,2018,6,2018-06-01,0.5913605748982841,0.029236438942729998,0.97076356105727,0.6,0.55,0.6817351202236311
PSE,Palestine,2018,7,2018-07-01,0.5883975349488283,0.029236438942729998,0.97076356105727,0.6,0.55,0.6805499042438489
PSE,Palestine,2018,8,2018-08-01,0.5611144965992332,0.029236438942729998,0.97076356105727,0.6,0.55,0.6696366889040108
PSE,Palestine,2018,9,2018-09-01,0.625876396142742,0.029236438942729998,0.97076356105727,0.6,0.55,0.6955414487214143
PSE,Palestine,2018,10,2018-10-01,0.6078701171485473,0.029236438942729998,0.97076356105727,0.6,0.55,0.6883389371237365
PSE,Palestine,2018,11,2018-11-01,0.6030786204562801,0.029236438942729998,0.97076356105727,0.6,0.55,0.6864223384468295
PSE,Palestine,2018,12,2018-12-01,0.6039957784311486,0.029236438942729998,0.97076356105727,0.6,0.55,0.6867892016367769
PSE,Palestine,2019,1,2019-01-01,0.5757364969954747,0.06439715663554976,0.9356028433644502,0.6,0.55,0.6666953096393025
PSE,Palestine,2019,2,2019-02-01,0.55861962821161,0.06439715663554976,0.9356028433644502,0.6,0.55,0.6598485621257566
PSE,Palestine,2019,3,2019-03-01,0.6379050188675196,0.06439715663554976,0.9356028433644502,0.6,0.55,0.6915627183881204
PSE,Palestine,2019,4,2019-04-01,0.5584931253185332,0.06439715663554976,0.9356028433644502,0.6,0.55,0.6597979609685258
PSE,Palestine,2019,5,2019-05-01,0.5708630408282137,0.06439715663554976,0.9356028433644502,0.6,0.55,0.6647459271723981
PSE,Palestine,2019,6,2019-06-01,0.506491473282461,0.06439715663554976,0.9356028433644502,0.6,0.55,0.638997300154097
PSE,Palestine,2019,7,2019-07-01,0.5111964374240506,0.06439715663554976,0.9356028433644502,0.6,0.55,0.6408792858107328
PSE,Palestine,2019,8,2019-08-01,0.5777871473469282,0.06439715663554976,0.9356028433644502,0.6,0.55,0.6675155697798838
PSE,Palestine,2019,9,2019-09-01,0.5202436881333414,0.06439715663554976,0.9356028433644502,0.6,0.55,0.6444981860944492
PSE,Palestine,2019,10,2019-10-01,0.5108923806519934,0.06439715663554976,0.9356028433644502,0.6,0.55,0.64075766310191
PSE,Palestine,2019,11,2019-11-01,0.641715109819149,0.06439715663554976,0.9356028433644502,0.6,0.55,0.6930867547687722
PSE,Palestine,2019,12,2019-12-01,0.5043155458613082,0.06439715663554976,0.9356028433644502,0.6,0.55,0.6381269291856358
PSE,Palestine,2020,1,2020-01-01,0.5433243208453589,0.025840302946786256,0.9741596970532137,0.6,0.55,0.663369652601447
PSE,Palestine,2020,2,2020-02-01,0.6079165147024804,0.025840302946786256,0.9741596970532137,0.6,0.55,0.6892065301442956
PSE,Palestine,2020,3,2020-03-01,0.5270085321268863,0.025840302946786256,0.9741596970532137,0.6,0.55,0.656843337114058
PSE,Palestine,2020,4,2020-04-01,0.4982465650192524,0.025840302946786256,0.9741596970532137,0.6,0.55,0.6453385502710044
PSE,Palestine,2020,5,2020-05-01,0.562968278947582,0.025840302946786256,0.9741596970532137,0.6,0.55,0.6712272358423362
PSE,Palestine,2020,6,2020-06-01,0.520184953630455,0.025840302946786256,0.9741596970532137,0.6,0.55,0.6541139057154854
PSE,Palestine,2020,7,2020-07-01,0.4987740542041887,0.025840302946786256,0.9741596970532137,0.6,0.55,0.6455495459449789
PSE,Palestine,2020,8,2020-08-01,0.5777728711380536,0.025840302946786256,0.9741596970532137,0.6,0.55,0.6771490727185249
PSE,Palestine,2020,9,2020-09-01,0.48591240248084716,0.025840302946786256,0.9741596970532137,0.6,0.55,0.6404048852556423
PSE,Palestine,2020,10,2020-10-01,0.5637774579586107,0.025840302946786256,0.9741596970532137,0.6,0.55,0.6715509074467477
PSE,Palestine,2020,11,2020-11-01,0.5274650284818302,0.025840302946786256,0.9741596970532137,0.6,0.55,0.6570259356560355
PSE,Palestine,2020,12,2020-12-01,0.5269074011840722,0.025840302946786256,0.9741596970532137,0.6,0.55,0.6568028847369323
PSE,Palestine,2021,1,2021-01-01,0.5642115573487754,0.02591338574604944,0.9740866142539506,0.6,0.55,0.6717062765029979
PSE,Palestine,2021,2,2021-02-01,0.535007244288297,0.02591338574604944,0.9740866142539506,0.6,0.55,0.6600245512788065
PSE,Palestine,2021,3,2021-03-01,0.5207464446766362,0.02591338574604944,0.9740866142539506,0.6,0.55,0.6543202314341422
PSE,Palestine,2021,4,2021-04-01,0.5304230247375822,0.02591338574604944,0.9740866142539506,0.6,0.55,0.6581908634585205
PSE,Palestine,2021,5,2021-05-01,0.7653503283219558,0.02591338574604944,0.9740866142539506,0.6,0.55,0.75216178489227
PSE,Palestine,2021,6,2021-06-01,0.5806644243528142,0.02591338574604944,0.9740866142539506,0.6,0.55,0.6782874233046133
PSE,Palestine,2021,7,2021-07-01,0.577109216233665,0.02591338574604944,0.9740866142539506,0.6,0.55,0.6768653400569536
PSE,Palestine,2021,8,2021-08-01,0.5663021839037945,0.02591338574604944,0.9740866142539506,0.6,0.55,0.6725425271250055
PSE,Palestine,2021,9,2021-09-01,0.582078689050079,0.02591338574604944,0.9740866142539506,0.6,0.55,0.6788531291835193
PSE,Palestine,2021,10,2021-10-01,0.5321051111769939,0.02591338574604944,0.9740866142539506,0.6,0.55,0.6588636980342852
PSE,Palestine,2021,11,2021-11-01,0.5480472187344474,0.02591338574604944,0.9740866142539506,0.6,0.55,0.6652405410572666
PSE,Palestine,2021,12,2021-12-01,0.5768708298335155,0.02591338574604944,0.9740866142539506,0.6,0.55,0.6767699854968938
PSE,Palestine,2022,1,2022-01-01,0.5858551554295637,0.033685560421790356,0.9663144395782096,0.6,0.55,0.6784206720663779
PSE,Palestine,2022,2,2022-02-01,0.5969035847589288,0.033685560421790356,0.9663144395782096,0.6,0.55,0.6828400437981239
PSE,Palestine,2022,3,2022-03-01,0.579843782231204,0.033685560421790356,0.9663144395782096,0.6,0.55,0.676016122787034
PSE,Palestine,2022,4,2022-04-01,0.640116014324227,0.033685560421790356,0.9663144395782096,0.6,0.55,0.7001250156242432
PSE,Palestine,2022,5,2022-05-01,0.6130312054627401,0.033685560421790356,0.9663144395782096,0.6,0.55,0.6892910920796484
PSE,Palestine,2022,6,2022-06-01,0.569252068414708,0.033685560421790356,0.9663144395782096,0.6,0.55,0.6717794372604357
PSE,Palestine,2022,7,2022-07-01,0.6060575776324248,0.033685560421790356,0.9663144395782096,0.6,0.55,0.6865016409475224
PSE,Palestine,2022,8,2022-08-01,0.6346319490958663,0.033685560421790356,0.9663144395782096,0.6,0.55,0.6979313895328989
PSE,Palestine,2022,9,2022-09-01,0.6153197298168414,0.033685560421790356,0.9663144395782096,0.6,0.55,0.690206501821289
PSE,Palestine,2022,10,2022-10-01,0.6763511090189511,0.033685560421790356,0.9663144395782096,0.6,0.55,0.7146190535021328
PSE,Palestine,2022,11,2022-11-01,0.6169521086442893,0.033685560421790356,0.9663144395782096,0.6,0.55,0.6908594533522682
PSE,Palestine,2022,12,2022-12-01,0.6250055855319772,0.033685560421790356,0.9663144395782096,0.6,0.55,0.6940808441073433
PSE,Palestine,2023,1,2023-01-01,0.6513528019366954,0.30639061512716126,0.6936093848728387,0.6,0.55,0.6364434669928879
PSE,Palestine,2023,2,2023-02-01,0.6473470324191746,0.30639061512716126,0.6936093848728387,0.6,0.55,0.6348411591858796
PSE,Palestine,2023,3,2023-03-01,0.6154791083765748,0.30639061512716126,0.6936093848728387,0.6,0.55,0.6220939895688397
PSE,Palestine,2023,4,2023-04-01,0.6288109737319976,0.30639061512716126,0.6936093848728387,0.6,0.55,0.6274267357110087
PSE,Palestine,2023,5,2023-05-01,0.655694578111877,0.30639061512716126,0.6936093848728387,0.6,0.55,0.6381801774629605
PSE,Palestine,2023,6,2023-06-01,0.6148744327209463,0.30639061512716126,0.6936093848728387,0.6,0.55,0.6218521193065882
PSE,Palestine,2023,7,2023-07-01,0.6466728879246669,0.30639061512716126,0.6936093848728387,0.6,0.55,0.6345715013880765
PSE,Palestine,2023,8,2023-08-01,0.6008252825648811,0.30639061512716126,0.6936093848728387,0.6,0.55,0.6162324592441621
PSE,Palestine,2023,9,2023-09-01,0.6332193626542334,0.30639061512716126,0.6936093848728387,0.6,0.55,0.6291900912799031
PSE,Palestine,2023,10,2023-10-01,0.9229317024394672,0.30639061512716126,0.6936093848728387,0.6,0.55,0.7450750271939967
PSE,Palestine,2023,11,2023-11-01,0.883185337910057,0.30639061512716126,0.6936093848728387,0.6,0.55,0.7291764813822326
PSE,Palestine,2023,12,2023-12-01,0.9060490741647574,0.30639061512716126,0.6936093848728387,0.6,0.55,0.7383219758841127
PSE,Palestine,2024,1,2024-01-01,0.8653465676762799,0.3210581493070622,0.6789418506929378,0.6,0.55,0.7183740897437465
PSE,Palestine,2024,2,2024-02-01,0.8477139522642203,0.3210581493070622,0.6789418506929378,0.6,0.55,0.7113210435789226
PSE,Palestine,2024,3,2024-03-01,0.8597736210937099,0.3210581493070622,0.6789418506929378,0.6,0.55,0.7161449111107184
